circuit_type,noise_level,mitigated,query_name,shots,row_index,column_index,win_probability,fidelity,trace_distance,success_probability,failure_probability,raw_scale_factor_dists
contextuality-preserving,high,False,R3C1,8192,3,1,0.848388671875,0.8480965712668166,0.15161132812499978,0.848388671875,0.151611328125,{}
contextuality-preserving,high,False,R3C2,8192,3,2,0.96630859375,0.9661771059212454,0.03369140624999978,0.96630859375,0.03369140625,{}
contextuality-preserving,high,False,R3C3,8192,3,3,0.83984375,0.8395786421009099,0.16015624999999978,0.83984375,0.16015625,{}
baseline,high,False,R1C1,8192,1,1,0.8446044921875,0.84450951501519,0.15539550781249972,0.8446044921875,0.1553955078125,{}
baseline,high,False,R1C2,8192,1,2,0.968994140625,0.9687530211955658,0.033081054687499785,0.968994140625,0.031005859375,{}
baseline,high,False,R1C3,8192,1,3,0.8544921875,0.8543331842879216,0.1455078124999997,0.8544921875,0.1455078125,{}
baseline,high,False,R2C1,8192,2,1,0.8614501953125,0.8611080751537273,0.13854980468749967,0.8614501953125,0.1385498046875,{}
baseline,high,False,R2C2,8192,2,2,0.9671630859375,0.9670753884048802,0.03283691406249973,0.9671630859375,0.0328369140625,{}
baseline,high,False,R2C3,8192,2,3,0.8311767578125,0.8310184716280365,0.1688232421874997,0.8311767578125,0.1688232421875,{}
baseline,high,False,R3C1,8192,3,1,0.842529296875,0.8423953735800942,0.15747070312499958,0.842529296875,0.157470703125,{}
baseline,high,False,R3C2,8192,3,2,0.959228515625,0.9589881669466687,0.04089355468749971,0.959228515625,0.040771484375,{}
baseline,high,False,R3C3,8192,3,3,0.842041015625,0.8418243516079045,0.15795898437499958,0.842041015625,0.157958984375,{}
contextuality-preserving,high,True,R1C1,8192,1,1,0.856292724609375,0.8552873313777163,0.14370727539062483,0.856292724609375,0.143707275390625,"{""1"": {""0000"": 0.1021728515625, ""0001"": 0.1058349609375, ""0010"": 0.0179443359375, ""0011"": 0.01904296875, ""0100"": 0.110595703125, ""0101"": 0.109130859375, ""0110"": 0.0177001953125, ""0111"": 0.0185546875, ""1000"": 0.0213623046875, ""1001"": 0.0174560546875, ""1010"": 0.1063232421875, ""1011"": 0.1026611328125, ""1100"": 0.0201416015625, ""1101"": 0.0172119140625, ""1110"": 0.1109619140625, ""1111"": 0.1029052734375}, ""3"": {""0000"": 0.10302734375, ""0001"": 0.1131591796875, ""0010"": 0.019287109375, ""0011"": 0.02099609375, ""0100"": 0.1029052734375, ""0101"": 0.10400390625, ""0110"": 0.0196533203125, ""0111"": 0.021728515625, ""1000"": 0.0201416015625, ""1001"": 0.0198974609375, ""1010"": 0.1031494140625, ""1011"": 0.105224609375, ""1100"": 0.019287109375, ""1101"": 0.0189208984375, ""1110"": 0.103515625, ""1111"": 0.1051025390625}, ""5"": {""0000"": 0.103515625, ""0001"": 0.1046142578125, ""0010"": 0.01904296875, ""0011"": 0.0220947265625, ""0100"": 0.10400390625, ""0101"": 0.1025390625, ""0110"": 0.0250244140625, ""0111"": 0.0201416015625, ""1000"": 0.02294921875, ""1001"": 0.0186767578125, ""1010"": 0.101318359375, ""1011"": 0.1072998046875, ""1100"": 0.0225830078125, ""1101"": 0.0186767578125, ""1110"": 0.098876953125, ""1111"": 0.108642578125}}"
contextuality-preserving,high,True,R1C2,8192,1,2,0.9788360595703125,0.9782721199092945,0.031463623046874944,0.9788360595703125,0.021163940429687486,"{""1"": {""0000"": 0.119140625, ""0001"": 0.00439453125, ""0010"": 0.11865234375, ""0011"": 0.0040283203125, ""0100"": 0.127197265625, ""0101"": 0.0025634765625, ""0110"": 0.1170654296875, ""0111"": 0.0029296875, ""1000"": 0.0042724609375, ""1001"": 0.12158203125, ""1010"": 0.003662109375, ""1011"": 0.1182861328125, ""1100"": 0.0037841796875, ""1101"": 0.1273193359375, ""1110"": 0.00390625, ""1111"": 0.1212158203125}, ""3"": {""0000"": 0.117919921875, ""0001"": 0.006591796875, ""0010"": 0.1195068359375, ""0011"": 0.006103515625, ""0100"": 0.1256103515625, ""0101"": 0.0042724609375, ""0110"": 0.119873046875, ""0111"": 0.0057373046875, ""1000"": 0.0064697265625, ""1001"": 0.114501953125, ""1010"": 0.0059814453125, ""1011"": 0.116943359375, ""1100"": 0.0059814453125, ""1101"": 0.119873046875, ""1110"": 0.0059814453125, ""1111"": 0.11865234375}, ""5"": {""0000"": 0.1162109375, ""0001"": 0.0081787109375, ""0010"": 0.111328125, ""0011"": 0.008544921875, ""0100"": 0.119873046875, ""0101"": 0.0086669921875, ""0110"": 0.1173095703125, ""0111"": 0.0072021484375, ""1000"": 0.0079345703125, ""1001"": 0.112060546875, ""1010"": 0.008544921875, ""1011"": 0.1214599609375, ""1100"": 0.008544921875, ""1101"": 0.114990234375, ""1110"": 0.0081787109375, ""1111"": 0.1209716796875}}"
contextuality-preserving,high,True,R1C3,8192,1,3,0.8296356201171877,0.8284028359357373,0.17036437988281222,0.8296356201171877,0.17036437988281244,"{""1"": {""0000"": 0.0191650390625, ""0001"": 0.1109619140625, ""0010"": 0.102294921875, ""0011"": 0.020263671875, ""0100"": 0.020751953125, ""0101"": 0.1033935546875, ""0110"": 0.1033935546875, ""0111"": 0.0206298828125, ""1000"": 0.1038818359375, ""1001"": 0.0196533203125, ""1010"": 0.0201416015625, ""1011"": 0.10302734375, ""1100"": 0.104736328125, ""1101"": 0.020263671875, ""1110"": 0.0223388671875, ""1111"": 0.1051025390625}, ""3"": {""0000"": 0.0196533203125, ""0001"": 0.1002197265625, ""0010"": 0.107177734375, ""0011"": 0.018310546875, ""0100"": 0.0191650390625, ""0101"": 0.1087646484375, ""0110"": 0.1068115234375, ""0111"": 0.019287109375, ""1000"": 0.104248046875, ""1001"": 0.0220947265625, ""1010"": 0.0216064453125, ""1011"": 0.09765625, ""1100"": 0.1044921875, ""1101"": 0.01953125, ""1110"": 0.0230712890625, ""1111"": 0.10791015625}, ""5"": {""0000"": 0.0194091796875, ""0001"": 0.1055908203125, ""0010"": 0.0982666015625, ""0011"": 0.0281982421875, ""0100"": 0.0234375, ""0101"": 0.1014404296875, ""0110"": 0.1068115234375, ""0111"": 0.0213623046875, ""1000"": 0.099609375, ""1001"": 0.023681640625, ""1010"": 0.0213623046875, ""1011"": 0.0965576171875, ""1100"": 0.1082763671875, ""1101"": 0.0218505859375, ""1110"": 0.0213623046875, ""1111"": 0.102783203125}}"
contextuality-preserving,high,True,R2C1,8192,2,1,0.8452301025390625,0.8422003888341125,0.1622772216796875,0.8452301025390625,0.15476989746093747,"{""1"": {""0000"": 0.1142578125, ""0001"": 0.106689453125, ""0010"": 0.0169677734375, ""0011"": 0.0206298828125, ""0100"": 0.018798828125, ""0101"": 0.018798828125, ""0110"": 0.105224609375, ""0111"": 0.10693359375, ""1000"": 0.1104736328125, ""1001"": 0.1002197265625, ""1010"": 0.018798828125, ""1011"": 0.0194091796875, ""1100"": 0.01806640625, ""1101"": 0.0213623046875, ""1110"": 0.0975341796875, ""1111"": 0.1058349609375}, ""3"": {""0000"": 0.096435546875, ""0001"": 0.1087646484375, ""0010"": 0.0181884765625, ""0011"": 0.02001953125, ""0100"": 0.0213623046875, ""0101"": 0.0205078125, ""0110"": 0.1038818359375, ""0111"": 0.1038818359375, ""1000"": 0.1075439453125, ""1001"": 0.10498046875, ""1010"": 0.0185546875, ""1011"": 0.02099609375, ""1100"": 0.019287109375, ""1101"": 0.0196533203125, ""1110"": 0.107421875, ""1111"": 0.1085205078125}, ""5"": {""0000"": 0.103515625, ""0001"": 0.10205078125, ""0010"": 0.0228271484375, ""0011"": 0.0244140625, ""0100"": 0.0230712890625, ""0101"": 0.017333984375, ""0110"": 0.1029052734375, ""0111"": 0.1029052734375, ""1000"": 0.107177734375, ""1001"": 0.1025390625, ""1010"": 0.0235595703125, ""1011"": 0.020751953125, ""1100"": 0.0240478515625, ""1101"": 0.0211181640625, ""1110"": 0.0997314453125, ""1111"": 0.10205078125}}"
contextuality-preserving,high,True,R2C2,8192,2,2,0.9846714660484412,0.9833611473042203,0.03859587578549194,0.9846714660484412,0.015328533951558773,"{""1"": {""0000"": 0.123779296875, ""0001"": 0.0035400390625, ""0010"": 0.1171875, ""0011"": 0.0028076171875, ""0100"": 0.0035400390625, ""0101"": 0.1217041015625, ""0110"": 0.003662109375, ""0111"": 0.1207275390625, ""1000"": 0.127197265625, ""1001"": 0.0029296875, ""1010"": 0.11767578125, ""1011"": 0.0037841796875, ""1100"": 0.0025634765625, ""1101"": 0.124267578125, ""1110"": 0.003173828125, ""1111"": 0.1214599609375}, ""3"": {""0000"": 0.120849609375, ""0001"": 0.0059814453125, ""0010"": 0.1214599609375, ""0011"": 0.0059814453125, ""0100"": 0.0059814453125, ""0101"": 0.117431640625, ""0110"": 0.005615234375, ""0111"": 0.123046875, ""1000"": 0.115234375, ""1001"": 0.0048828125, ""1010"": 0.1220703125, ""1011"": 0.0052490234375, ""1100"": 0.005859375, ""1101"": 0.1143798828125, ""1110"": 0.007080078125, ""1111"": 0.118896484375}, ""5"": {""0000"": 0.120849609375, ""0001"": 0.0087890625, ""0010"": 0.1165771484375, ""0011"": 0.0072021484375, ""0100"": 0.008056640625, ""0101"": 0.1153564453125, ""0110"": 0.0098876953125, ""0111"": 0.11669921875, ""1000"": 0.1162109375, ""1001"": 0.008056640625, ""1010"": 0.1182861328125, ""1011"": 0.0072021484375, ""1100"": 0.0093994140625, ""1101"": 0.117431640625, ""1110"": 0.006591796875, ""1111"": 0.1134033203125}}"
contextuality-preserving,high,True,R2C3,8192,2,3,0.8409271240234375,0.8386140968320619,0.15907287597656236,0.8409271240234375,0.15907287597656244,"{""1"": {""0000"": 0.0174560546875, ""0001"": 0.107421875, ""0010"": 0.1065673828125, ""0011"": 0.019287109375, ""0100"": 0.095703125, ""0101"": 0.0205078125, ""0110"": 0.0220947265625, ""0111"": 0.105712890625, ""1000"": 0.0196533203125, ""1001"": 0.10791015625, ""1010"": 0.1085205078125, ""1011"": 0.017822265625, ""1100"": 0.1044921875, ""1101"": 0.0228271484375, ""1110"": 0.019775390625, ""1111"": 0.104248046875}, ""3"": {""0000"": 0.021240234375, ""0001"": 0.107177734375, ""0010"": 0.102294921875, ""0011"": 0.0220947265625, ""0100"": 0.1077880859375, ""0101"": 0.0181884765625, ""0110"": 0.020263671875, ""0111"": 0.1025390625, ""1000"": 0.023193359375, ""1001"": 0.098388671875, ""1010"": 0.111328125, ""1011"": 0.02197265625, ""1100"": 0.103515625, ""1101"": 0.01953125, ""1110"": 0.019775390625, ""1111"": 0.1007080078125}, ""5"": {""0000"": 0.021728515625, ""0001"": 0.0970458984375, ""0010"": 0.10546875, ""0011"": 0.0235595703125, ""0100"": 0.095703125, ""0101"": 0.022216796875, ""0110"": 0.0216064453125, ""0111"": 0.1024169921875, ""1000"": 0.0211181640625, ""1001"": 0.108642578125, ""1010"": 0.0989990234375, ""1011"": 0.021728515625, ""1100"": 0.10595703125, ""1101"": 0.0245361328125, ""1110"": 0.0247802734375, ""1111"": 0.1044921875}}"
contextuality-preserving,high,True,R3C1,8192,3,1,0.8398895263671875,0.8395460976811134,0.16011047363281222,0.8398895263671875,0.16011047363281244,"{""1"": {""0000"": 0.1031494140625, ""0001"": 0.1058349609375, ""0010"": 0.0235595703125, ""0011"": 0.0177001953125, ""0100"": 0.0184326171875, ""0101"": 0.01904296875, ""0110"": 0.1087646484375, ""0111"": 0.1065673828125, ""1000"": 0.017578125, ""1001"": 0.021240234375, ""1010"": 0.106689453125, ""1011"": 0.1072998046875, ""1100"": 0.1021728515625, ""1101"": 0.1021728515625, ""1110"": 0.01953125, ""1111"": 0.020263671875}, ""3"": {""0000"": 0.1060791015625, ""0001"": 0.1041259765625, ""0010"": 0.0223388671875, ""0011"": 0.020263671875, ""0100"": 0.0169677734375, ""0101"": 0.0198974609375, ""0110"": 0.1102294921875, ""0111"": 0.1044921875, ""1000"": 0.0203857421875, ""1001"": 0.021728515625, ""1010"": 0.1041259765625, ""1011"": 0.1029052734375, ""1100"": 0.101318359375, ""1101"": 0.1051025390625, ""1110"": 0.0216064453125, ""1111"": 0.0184326171875}, ""5"": {""0000"": 0.1024169921875, ""0001"": 0.10205078125, ""0010"": 0.0203857421875, ""0011"": 0.0218505859375, ""0100"": 0.0216064453125, ""0101"": 0.0206298828125, ""0110"": 0.1031494140625, ""0111"": 0.1063232421875, ""1000"": 0.022216796875, ""1001"": 0.0277099609375, ""1010"": 0.099853515625, ""1011"": 0.104248046875, ""1100"": 0.0987548828125, ""1101"": 0.104248046875, ""1110"": 0.0225830078125, ""1111"": 0.02197265625}}"
contextuality-preserving,high,True,R3C2,8192,3,2,0.9777679443359374,0.9767831373060869,0.03721618652343735,0.9777679443359374,0.022232055664062497,"{""1"": {""0000"": 0.1199951171875, ""0001"": 0.0030517578125, ""0010"": 0.120849609375, ""0011"": 0.0040283203125, ""0100"": 0.003173828125, ""0101"": 0.1236572265625, ""0110"": 0.0045166015625, ""0111"": 0.118408203125, ""1000"": 0.004638671875, ""1001"": 0.124755859375, ""1010"": 0.0047607421875, ""1011"": 0.1192626953125, ""1100"": 0.1160888671875, ""1101"": 0.0052490234375, ""1110"": 0.1239013671875, ""1111"": 0.003662109375}, ""3"": {""0000"": 0.1204833984375, ""0001"": 0.00634765625, ""0010"": 0.119140625, ""0011"": 0.0074462890625, ""0100"": 0.005859375, ""0101"": 0.1197509765625, ""0110"": 0.00830078125, ""0111"": 0.1177978515625, ""1000"": 0.005859375, ""1001"": 0.113525390625, ""1010"": 0.005859375, ""1011"": 0.1160888671875, ""1100"": 0.123046875, ""1101"": 0.0072021484375, ""1110"": 0.116943359375, ""1111"": 0.00634765625}, ""5"": {""0000"": 0.1151123046875, ""0001"": 0.00927734375, ""0010"": 0.1253662109375, ""0011"": 0.0101318359375, ""0100"": 0.0074462890625, ""0101"": 0.11328125, ""0110"": 0.00927734375, ""0111"": 0.109619140625, ""1000"": 0.0089111328125, ""1001"": 0.1107177734375, ""1010"": 0.008056640625, ""1011"": 0.1148681640625, ""1100"": 0.118896484375, ""1101"": 0.00927734375, ""1110"": 0.120849609375, ""1111"": 0.0089111328125}}"
contextuality-preserving,high,True,R3C3,8192,3,3,0.8432159423828124,0.8427771629873757,0.15678405761718733,0.8432159423828124,0.15678405761718753,"{""1"": {""0000"": 0.0220947265625, ""0001"": 0.1025390625, ""0010"": 0.1015625, ""0011"": 0.018798828125, ""0100"": 0.1116943359375, ""0101"": 0.021240234375, ""0110"": 0.0201416015625, ""0111"": 0.1019287109375, ""1000"": 0.10498046875, ""1001"": 0.021728515625, ""1010"": 0.0181884765625, ""1011"": 0.103271484375, ""1100"": 0.02099609375, ""1101"": 0.108154296875, ""1110"": 0.10400390625, ""1111"": 0.0186767578125}, ""3"": {""0000"": 0.024169921875, ""0001"": 0.1033935546875, ""0010"": 0.1021728515625, ""0011"": 0.021728515625, ""0100"": 0.1063232421875, ""0101"": 0.023193359375, ""0110"": 0.021484375, ""0111"": 0.10009765625, ""1000"": 0.100830078125, ""1001"": 0.0196533203125, ""1010"": 0.0220947265625, ""1011"": 0.103271484375, ""1100"": 0.0218505859375, ""1101"": 0.1075439453125, ""1110"": 0.1031494140625, ""1111"": 0.01904296875}, ""5"": {""0000"": 0.021484375, ""0001"": 0.1041259765625, ""0010"": 0.0963134765625, ""0011"": 0.0283203125, ""0100"": 0.1051025390625, ""0101"": 0.0238037109375, ""0110"": 0.0234375, ""0111"": 0.1043701171875, ""1000"": 0.1021728515625, ""1001"": 0.0211181640625, ""1010"": 0.02099609375, ""1011"": 0.101318359375, ""1100"": 0.0264892578125, ""1101"": 0.0987548828125, ""1110"": 0.1016845703125, ""1111"": 0.0205078125}}"
