circuit_type,noise_level,mitigated,query_name,shots,row_index,column_index,win_probability,fidelity,trace_distance,success_probability,failure_probability,raw_scale_factor_dists
contextuality-preserving,low,True,R2C2,256,2,2,0.9749518304431599,0.9653329637366462,0.10452793834296728,0.9749518304431599,0.025048169556840076,"{""1"": {""0000"": 0.16015625, ""0001"": 0.0, ""0010"": 0.11328125, ""0011"": 0.0, ""0100"": 0.0, ""0101"": 0.10546875, ""0110"": 0.0078125, ""0111"": 0.11328125, ""1000"": 0.1484375, ""1001"": 0.0078125, ""1010"": 0.11328125, ""1011"": 0.0, ""1100"": 0.0078125, ""1101"": 0.1015625, ""1110"": 0.0, ""1111"": 0.12109375}, ""3"": {""0000"": 0.12890625, ""0001"": 0.00390625, ""0010"": 0.1328125, ""0011"": 0.0, ""0100"": 0.01171875, ""0101"": 0.09375, ""0110"": 0.0, ""0111"": 0.11328125, ""1000"": 0.12890625, ""1001"": 0.01171875, ""1010"": 0.11328125, ""1011"": 0.0, ""1100"": 0.0078125, ""1101"": 0.1015625, ""1110"": 0.01171875, ""1111"": 0.140625}}"
contextuality-preserving,low,True,R2C3,256,2,3,0.90234375,0.8804507886347622,0.140625,0.90234375,0.09765625,"{""1"": {""0000"": 0.015625, ""0001"": 0.109375, ""0010"": 0.06640625, ""0011"": 0.01171875, ""0100"": 0.12890625, ""0101"": 0.01171875, ""0110"": 0.015625, ""0111"": 0.10546875, ""1000"": 0.0078125, ""1001"": 0.09765625, ""1010"": 0.12109375, ""1011"": 0.03125, ""1100"": 0.1328125, ""1101"": 0.01953125, ""1110"": 0.0078125, ""1111"": 0.1171875}, ""3"": {""0000"": 0.01171875, ""0001"": 0.10546875, ""0010"": 0.11328125, ""0011"": 0.01953125, ""0100"": 0.109375, ""0101"": 0.01171875, ""0110"": 0.04296875, ""0111"": 0.08984375, ""1000"": 0.0234375, ""1001"": 0.09765625, ""1010"": 0.1171875, ""1011"": 0.0234375, ""1100"": 0.08984375, ""1101"": 0.01953125, ""1110"": 0.015625, ""1111"": 0.109375}}"
contextuality-preserving,low,True,R3C1,256,3,1,0.8929961089494163,0.8640030663678498,0.21254863813229563,0.8929961089494163,0.10700389105058364,"{""1"": {""0000"": 0.08203125, ""0001"": 0.15625, ""0010"": 0.01171875, ""0011"": 0.01171875, ""0100"": 0.015625, ""0101"": 0.0234375, ""0110"": 0.13671875, ""0111"": 0.0859375, ""1000"": 0.03125, ""1001"": 0.0078125, ""1010"": 0.1015625, ""1011"": 0.0859375, ""1100"": 0.10546875, ""1101"": 0.1171875, ""1110"": 0.015625, ""1111"": 0.01171875}, ""3"": {""0000"": 0.11328125, ""0001"": 0.1171875, ""0010"": 0.02734375, ""0011"": 0.04296875, ""0100"": 0.0234375, ""0101"": 0.0234375, ""0110"": 0.06640625, ""0111"": 0.125, ""1000"": 0.0234375, ""1001"": 0.015625, ""1010"": 0.09765625, ""1011"": 0.07421875, ""1100"": 0.14453125, ""1101"": 0.08203125, ""1110"": 0.015625, ""1111"": 0.0078125}}"
contextuality-preserving,low,True,R3C2,256,3,2,0.95906432748538,0.9422567572827906,0.12402534113060418,0.95906432748538,0.04093567251461989,"{""1"": {""0000"": 0.16015625, ""0001"": 0.0, ""0010"": 0.10546875, ""0011"": 0.00390625, ""0100"": 0.0078125, ""0101"": 0.12109375, ""0110"": 0.0078125, ""0111"": 0.12890625, ""1000"": 0.00390625, ""1001"": 0.10546875, ""1010"": 0.00390625, ""1011"": 0.11328125, ""1100"": 0.140625, ""1101"": 0.0078125, ""1110"": 0.0859375, ""1111"": 0.00390625}, ""3"": {""0000"": 0.1484375, ""0001"": 0.00390625, ""0010"": 0.10546875, ""0011"": 0.00390625, ""0100"": 0.0078125, ""0101"": 0.12890625, ""0110"": 0.0, ""0111"": 0.12890625, ""1000"": 0.0078125, ""1001"": 0.140625, ""1010"": 0.0078125, ""1011"": 0.09765625, ""1100"": 0.09375, ""1101"": 0.00390625, ""1110"": 0.1171875, ""1111"": 0.00390625}}"
contextuality-preserving,low,True,R3C3,256,3,3,0.83203125,0.8030398110136298,0.2089843749999999,0.83203125,0.16796875,"{""1"": {""0000"": 0.02734375, ""0001"": 0.0859375, ""0010"": 0.1328125, ""0011"": 0.0390625, ""0100"": 0.1015625, ""0101"": 0.01953125, ""0110"": 0.01953125, ""0111"": 0.10546875, ""1000"": 0.1015625, ""1001"": 0.01171875, ""1010"": 0.015625, ""1011"": 0.140625, ""1100"": 0.01171875, ""1101"": 0.0625, ""1110"": 0.11328125, ""1111"": 0.01171875}, ""3"": {""0000"": 0.02734375, ""0001"": 0.10546875, ""0010"": 0.1015625, ""0011"": 0.015625, ""0100"": 0.10546875, ""0101"": 0.0234375, ""0110"": 0.0078125, ""0111"": 0.1015625, ""1000"": 0.0859375, ""1001"": 0.01171875, ""1010"": 0.0234375, ""1011"": 0.13671875, ""1100"": 0.01171875, ""1101"": 0.12109375, ""1110"": 0.109375, ""1111"": 0.01171875}}"
baseline,low,True,R1C1,256,1,1,0.880859375,0.8545462071034211,0.18359374999999997,0.880859375,0.11914062499999999,"{""1"": {""0000"": 0.12890625, ""0001"": 0.1171875, ""0010"": 0.015625, ""0011"": 0.01953125, ""0100"": 0.07421875, ""0101"": 0.10546875, ""0110"": 0.015625, ""0111"": 0.015625, ""1000"": 0.015625, ""1001"": 0.015625, ""1010"": 0.10546875, ""1011"": 0.0703125, ""1100"": 0.015625, ""1101"": 0.0234375, ""1110"": 0.12890625, ""1111"": 0.1328125}, ""3"": {""0000"": 0.08203125, ""0001"": 0.0859375, ""0010"": 0.01171875, ""0011"": 0.02734375, ""0100"": 0.09375, ""0101"": 0.09375, ""0110"": 0.015625, ""0111"": 0.03515625, ""1000"": 0.0078125, ""1001"": 0.015625, ""1010"": 0.13671875, ""1011"": 0.109375, ""1100"": 0.046875, ""1101"": 0.01171875, ""1110"": 0.1171875, ""1111"": 0.109375}}"
baseline,low,True,R1C2,256,1,2,0.9942528735632186,0.9803725782944549,0.08955938697318008,0.9942528735632186,0.005747126436781609,"{""1"": {""0000"": 0.1171875, ""0001"": 0.00390625, ""0010"": 0.125, ""0011"": 0.0, ""0100"": 0.12890625, ""0101"": 0.0, ""0110"": 0.16015625, ""0111"": 0.0, ""1000"": 0.0, ""1001"": 0.13671875, ""1010"": 0.0, ""1011"": 0.09375, ""1100"": 0.0, ""1101"": 0.1328125, ""1110"": 0.00390625, ""1111"": 0.09765625}, ""3"": {""0000"": 0.109375, ""0001"": 0.0078125, ""0010"": 0.10546875, ""0011"": 0.00390625, ""0100"": 0.1171875, ""0101"": 0.00390625, ""0110"": 0.1328125, ""0111"": 0.01171875, ""1000"": 0.00390625, ""1001"": 0.109375, ""1010"": 0.01171875, ""1011"": 0.1328125, ""1100"": 0.00390625, ""1101"": 0.140625, ""1110"": 0.00390625, ""1111"": 0.1015625}}"
baseline,low,True,R1C3,256,1,3,0.8759689922480619,0.8681271176374692,0.14728682170542629,0.8759689922480619,0.12403100775193796,"{""1"": {""0000"": 0.015625, ""0001"": 0.12109375, ""0010"": 0.10546875, ""0011"": 0.0234375, ""0100"": 0.02734375, ""0101"": 0.10546875, ""0110"": 0.09765625, ""0111"": 0.01171875, ""1000"": 0.08984375, ""1001"": 0.015625, ""1010"": 0.01953125, ""1011"": 0.1171875, ""1100"": 0.1015625, ""1101"": 0.02734375, ""1110"": 0.0078125, ""1111"": 0.11328125}, ""3"": {""0000"": 0.02734375, ""0001"": 0.06640625, ""0010"": 0.09375, ""0011"": 0.03125, ""0100"": 0.0234375, ""0101"": 0.10546875, ""0110"": 0.09765625, ""0111"": 0.01953125, ""1000"": 0.09765625, ""1001"": 0.03125, ""1010"": 0.01953125, ""1011"": 0.09765625, ""1100"": 0.140625, ""1101"": 0.01953125, ""1110"": 0.0390625, ""1111"": 0.08984375}}"
baseline,low,True,R2C1,256,2,1,0.8281249999999998,0.7993760798076396,0.23242187500000014,0.8281249999999998,0.17187499999999997,"{""1"": {""0000"": 0.12109375, ""0001"": 0.08203125, ""0010"": 0.01953125, ""0011"": 0.01953125, ""0100"": 0.01953125, ""0101"": 0.03515625, ""0110"": 0.08203125, ""0111"": 0.1328125, ""1000"": 0.09765625, ""1001"": 0.09375, ""1010"": 0.01171875, ""1011"": 0.01953125, ""1100"": 0.0234375, ""1101"": 0.0078125, ""1110"": 0.11328125, ""1111"": 0.12109375}, ""3"": {""0000"": 0.08203125, ""0001"": 0.15234375, ""0010"": 0.0078125, ""0011"": 0.02734375, ""0100"": 0.0234375, ""0101"": 0.015625, ""0110"": 0.1171875, ""0111"": 0.09375, ""1000"": 0.109375, ""1001"": 0.12890625, ""1010"": 0.0234375, ""1011"": 0.01171875, ""1100"": 0.0078125, ""1101"": 0.0078125, ""1110"": 0.11328125, ""1111"": 0.078125}}"
baseline,low,True,R2C2,256,2,2,0.986564299424184,0.9775793338251543,0.08541266794625724,0.986564299424184,0.013435700575815735,"{""1"": {""0000"": 0.1015625, ""0001"": 0.00390625, ""0010"": 0.1171875, ""0011"": 0.00390625, ""0100"": 0.00390625, ""0101"": 0.125, ""0110"": 0.00390625, ""0111"": 0.125, ""1000"": 0.14453125, ""1001"": 0.0078125, ""1010"": 0.11328125, ""1011"": 0.0, ""1100"": 0.0078125, ""1101"": 0.09765625, ""1110"": 0.0, ""1111"": 0.14453125}, ""3"": {""0000"": 0.1015625, ""0001"": 0.015625, ""0010"": 0.09375, ""0011"": 0.00390625, ""0100"": 0.0078125, ""0101"": 0.14453125, ""0110"": 0.015625, ""0111"": 0.11328125, ""1000"": 0.09375, ""1001"": 0.01953125, ""1010"": 0.11328125, ""1011"": 0.0078125, ""1100"": 0.01171875, ""1101"": 0.109375, ""1110"": 0.01953125, ""1111"": 0.12890625}}"
baseline,low,True,R2C3,256,2,3,0.8261718749999999,0.8068768063087101,0.21679687499999992,0.8261718749999999,0.17382812499999994,"{""1"": {""0000"": 0.0234375, ""0001"": 0.12109375, ""0010"": 0.08984375, ""0011"": 0.01953125, ""0100"": 0.12890625, ""0101"": 0.0234375, ""0110"": 0.0234375, ""0111"": 0.10546875, ""1000"": 0.02734375, ""1001"": 0.12890625, ""1010"": 0.07421875, ""1011"": 0.01953125, ""1100"": 0.1015625, ""1101"": 0.0234375, ""1110"": 0.015625, ""1111"": 0.07421875}, ""3"": {""0000"": 0.015625, ""0001"": 0.078125, ""0010"": 0.1171875, ""0011"": 0.01171875, ""0100"": 0.09765625, ""0101"": 0.0078125, ""0110"": 0.03125, ""0111"": 0.12890625, ""1000"": 0.0390625, ""1001"": 0.125, ""1010"": 0.1015625, ""1011"": 0.03125, ""1100"": 0.08984375, ""1101"": 0.01171875, ""1110"": 0.03125, ""1111"": 0.08203125}}"
baseline,low,True,R3C1,256,3,1,0.802734375,0.7778415121503124,0.2480468749999998,0.802734375,0.19726562499999994,"{""1"": {""0000"": 0.09765625, ""0001"": 0.07421875, ""0010"": 0.015625, ""0011"": 0.015625, ""0100"": 0.015625, ""0101"": 0.015625, ""0110"": 0.12890625, ""0111"": 0.10546875, ""1000"": 0.03515625, ""1001"": 0.03125, ""1010"": 0.1171875, ""1011"": 0.125, ""1100"": 0.0859375, ""1101"": 0.0859375, ""1110"": 0.0234375, ""1111"": 0.02734375}, ""3"": {""0000"": 0.13671875, ""0001"": 0.09765625, ""0010"": 0.0078125, ""0011"": 0.02734375, ""0100"": 0.01171875, ""0101"": 0.015625, ""0110"": 0.05859375, ""0111"": 0.1015625, ""1000"": 0.02734375, ""1001"": 0.03515625, ""1010"": 0.109375, ""1011"": 0.1015625, ""1100"": 0.109375, ""1101"": 0.140625, ""1110"": 0.0078125, ""1111"": 0.01171875}}"
baseline,low,True,R3C2,256,3,2,0.9827255278310939,0.9648242913688952,0.10868522072936646,0.9827255278310939,0.017274472168905947,"{""1"": {""0000"": 0.1171875, ""0001"": 0.00390625, ""0010"": 0.0859375, ""0011"": 0.0078125, ""0100"": 0.00390625, ""0101"": 0.125, ""0110"": 0.0, ""0111"": 0.1640625, ""1000"": 0.00390625, ""1001"": 0.08984375, ""1010"": 0.0, ""1011"": 0.125, ""1100"": 0.13671875, ""1101"": 0.00390625, ""1110"": 0.125, ""1111"": 0.0078125}, ""3"": {""0000"": 0.1015625, ""0001"": 0.015625, ""0010"": 0.0703125, ""0011"": 0.00390625, ""0100"": 0.015625, ""0101"": 0.1328125, ""0110"": 0.015625, ""0111"": 0.125, ""1000"": 0.0234375, ""1001"": 0.1328125, ""1010"": 0.0, ""1011"": 0.140625, ""1100"": 0.1015625, ""1101"": 0.0078125, ""1110"": 0.1015625, ""1111"": 0.01171875}}"
baseline,low,True,R3C3,256,3,3,0.888671875,0.8851900443170727,0.12499999999999983,0.888671875,0.111328125,"{""1"": {""0000"": 0.0078125, ""0001"": 0.09765625, ""0010"": 0.109375, ""0011"": 0.01171875, ""0100"": 0.10546875, ""0101"": 0.01953125, ""0110"": 0.015625, ""0111"": 0.10546875, ""1000"": 0.12109375, ""1001"": 0.01953125, ""1010"": 0.02734375, ""1011"": 0.10546875, ""1100"": 0.01953125, ""1101"": 0.109375, ""1110"": 0.10546875, ""1111"": 0.01953125}, ""3"": {""0000"": 0.015625, ""0001"": 0.09765625, ""0010"": 0.0859375, ""0011"": 0.03125, ""0100"": 0.1171875, ""0101"": 0.01953125, ""0110"": 0.01953125, ""0111"": 0.10546875, ""1000"": 0.09375, ""1001"": 0.03515625, ""1010"": 0.03125, ""1011"": 0.125, ""1100"": 0.02734375, ""1101"": 0.0703125, ""1110"": 0.10546875, ""1111"": 0.01953125}}"
