circuit_type,noise_level,mitigated,query_name,shots,row_index,column_index,win_probability,fidelity,trace_distance,success_probability,failure_probability,raw_scale_factor_dists
contextuality-preserving,low,True,R2C1,8192,2,1,0.9834485073146921,0.9828543450222652,0.029909004927310533,0.9834485073146921,0.016551492685308068,"{""1"": {""0000"": 0.11669921875, ""0001"": 0.1240234375, ""0010"": 0.0050048828125, ""0011"": 0.006591796875, ""0100"": 0.005126953125, ""0101"": 0.0057373046875, ""0110"": 0.1182861328125, ""0111"": 0.1185302734375, ""1000"": 0.1187744140625, ""1001"": 0.119873046875, ""1010"": 0.0059814453125, ""1011"": 0.0048828125, ""1100"": 0.005859375, ""1101"": 0.0069580078125, ""1110"": 0.119384765625, ""1111"": 0.1182861328125}, ""3"": {""0000"": 0.1103515625, ""0001"": 0.1126708984375, ""0010"": 0.01171875, ""0011"": 0.0107421875, ""0100"": 0.0126953125, ""0101"": 0.0135498046875, ""0110"": 0.1094970703125, ""0111"": 0.1123046875, ""1000"": 0.11376953125, ""1001"": 0.116455078125, ""1010"": 0.0130615234375, ""1011"": 0.012451171875, ""1100"": 0.0111083984375, ""1101"": 0.013916015625, ""1110"": 0.10888671875, ""1111"": 0.1168212890625}, ""5"": {""0000"": 0.1097412109375, ""0001"": 0.1177978515625, ""0010"": 0.02001953125, ""0011"": 0.016845703125, ""0100"": 0.0166015625, ""0101"": 0.019287109375, ""0110"": 0.1090087890625, ""0111"": 0.103759765625, ""1000"": 0.100341796875, ""1001"": 0.1077880859375, ""1010"": 0.01904296875, ""1011"": 0.0164794921875, ""1100"": 0.0184326171875, ""1101"": 0.016845703125, ""1110"": 0.1041259765625, ""1111"": 0.1038818359375}}"
contextuality-preserving,low,True,R2C2,8192,2,2,0.9824863579550651,0.9820890879233657,0.025485473889583294,0.9824863579550651,0.017513642044934902,"{""1"": {""0000"": 0.1151123046875, ""0001"": 0.0068359375, ""0010"": 0.125244140625, ""0011"": 0.005126953125, ""0100"": 0.0062255859375, ""0101"": 0.1162109375, ""0110"": 0.0074462890625, ""0111"": 0.1177978515625, ""1000"": 0.1185302734375, ""1001"": 0.006103515625, ""1010"": 0.1190185546875, ""1011"": 0.005859375, ""1100"": 0.0067138671875, ""1101"": 0.1192626953125, ""1110"": 0.0068359375, ""1111"": 0.11767578125}, ""3"": {""0000"": 0.1051025390625, ""0001"": 0.0128173828125, ""0010"": 0.116455078125, ""0011"": 0.012939453125, ""0100"": 0.0135498046875, ""0101"": 0.1171875, ""0110"": 0.013427734375, ""0111"": 0.105712890625, ""1000"": 0.1114501953125, ""1001"": 0.0135498046875, ""1010"": 0.1138916015625, ""1011"": 0.0142822265625, ""1100"": 0.0150146484375, ""1101"": 0.1119384765625, ""1110"": 0.0169677734375, ""1111"": 0.105712890625}, ""5"": {""0000"": 0.1087646484375, ""0001"": 0.0205078125, ""0010"": 0.1065673828125, ""0011"": 0.0196533203125, ""0100"": 0.0213623046875, ""0101"": 0.1109619140625, ""0110"": 0.024658203125, ""0111"": 0.102783203125, ""1000"": 0.0994873046875, ""1001"": 0.0189208984375, ""1010"": 0.105712890625, ""1011"": 0.018798828125, ""1100"": 0.0198974609375, ""1101"": 0.100341796875, ""1110"": 0.01953125, ""1111"": 0.10205078125}}"
contextuality-preserving,low,True,R2C3,8192,2,3,0.9783495116087999,0.9777894385441894,0.03179107202629074,0.9783495116087999,0.021650488391199856,"{""1"": {""0000"": 0.0068359375, ""0001"": 0.1151123046875, ""0010"": 0.124267578125, ""0011"": 0.006103515625, ""0100"": 0.114013671875, ""0101"": 0.0084228515625, ""0110"": 0.00927734375, ""0111"": 0.115966796875, ""1000"": 0.00732421875, ""1001"": 0.1173095703125, ""1010"": 0.11767578125, ""1011"": 0.0072021484375, ""1100"": 0.1195068359375, ""1101"": 0.0064697265625, ""1110"": 0.0076904296875, ""1111"": 0.1168212890625}, ""3"": {""0000"": 0.015869140625, ""0001"": 0.1123046875, ""0010"": 0.1075439453125, ""0011"": 0.0177001953125, ""0100"": 0.1077880859375, ""0101"": 0.0146484375, ""0110"": 0.01513671875, ""0111"": 0.1099853515625, ""1000"": 0.013916015625, ""1001"": 0.1104736328125, ""1010"": 0.109130859375, ""1011"": 0.0146484375, ""1100"": 0.1124267578125, ""1101"": 0.015625, ""1110"": 0.017333984375, ""1111"": 0.10546875}, ""5"": {""0000"": 0.0213623046875, ""0001"": 0.1025390625, ""0010"": 0.0985107421875, ""0011"": 0.020751953125, ""0100"": 0.1085205078125, ""0101"": 0.0233154296875, ""0110"": 0.020263671875, ""0111"": 0.1031494140625, ""1000"": 0.0185546875, ""1001"": 0.10400390625, ""1010"": 0.107421875, ""1011"": 0.02099609375, ""1100"": 0.104248046875, ""1101"": 0.0233154296875, ""1110"": 0.021240234375, ""1111"": 0.101806640625}}"
contextuality-preserving,low,True,R3C1,8192,3,1,0.9723696248856359,0.971747765144795,0.03719121683440045,0.9723696248856359,0.02763037511436412,"{""1"": {""0000"": 0.115234375, ""0001"": 0.1224365234375, ""0010"": 0.0072021484375, ""0011"": 0.0074462890625, ""0100"": 0.005615234375, ""0101"": 0.005615234375, ""0110"": 0.1180419921875, ""0111"": 0.118408203125, ""1000"": 0.0048828125, ""1001"": 0.006591796875, ""1010"": 0.1201171875, ""1011"": 0.117919921875, ""1100"": 0.1197509765625, ""1101"": 0.1173095703125, ""1110"": 0.007568359375, ""1111"": 0.005859375}, ""3"": {""0000"": 0.111083984375, ""0001"": 0.11181640625, ""0010"": 0.0130615234375, ""0011"": 0.012451171875, ""0100"": 0.0115966796875, ""0101"": 0.0135498046875, ""0110"": 0.1187744140625, ""0111"": 0.1153564453125, ""1000"": 0.0123291015625, ""1001"": 0.010009765625, ""1010"": 0.114990234375, ""1011"": 0.111083984375, ""1100"": 0.11083984375, ""1101"": 0.1116943359375, ""1110"": 0.01123046875, ""1111"": 0.0101318359375}, ""5"": {""0000"": 0.1021728515625, ""0001"": 0.117431640625, ""0010"": 0.0147705078125, ""0011"": 0.0164794921875, ""0100"": 0.01904296875, ""0101"": 0.015380859375, ""0110"": 0.1048583984375, ""0111"": 0.11279296875, ""1000"": 0.0166015625, ""1001"": 0.01806640625, ""1010"": 0.10498046875, ""1011"": 0.1121826171875, ""1100"": 0.1064453125, ""1101"": 0.1065673828125, ""1110"": 0.0172119140625, ""1111"": 0.0150146484375}}"
contextuality-preserving,low,True,R3C2,8192,3,2,0.974761962890625,0.9737429138952862,0.040466308593749854,0.974761962890625,0.025238037109375028,"{""1"": {""0000"": 0.113037109375, ""0001"": 0.0089111328125, ""0010"": 0.123779296875, ""0011"": 0.006591796875, ""0100"": 0.007080078125, ""0101"": 0.1153564453125, ""0110"": 0.0081787109375, ""0111"": 0.1170654296875, ""1000"": 0.0067138671875, ""1001"": 0.117919921875, ""1010"": 0.0074462890625, ""1011"": 0.117431640625, ""1100"": 0.11865234375, ""1101"": 0.00732421875, ""1110"": 0.1170654296875, ""1111"": 0.0074462890625}, ""3"": {""0000"": 0.10986328125, ""0001"": 0.0177001953125, ""0010"": 0.106201171875, ""0011"": 0.013916015625, ""0100"": 0.0157470703125, ""0101"": 0.1103515625, ""0110"": 0.0146484375, ""0111"": 0.1131591796875, ""1000"": 0.0155029296875, ""1001"": 0.1082763671875, ""1010"": 0.0146484375, ""1011"": 0.1085205078125, ""1100"": 0.1072998046875, ""1101"": 0.015625, ""1110"": 0.1148681640625, ""1111"": 0.013671875}, ""5"": {""0000"": 0.106201171875, ""0001"": 0.0228271484375, ""0010"": 0.1068115234375, ""0011"": 0.01953125, ""0100"": 0.020751953125, ""0101"": 0.1053466796875, ""0110"": 0.02294921875, ""0111"": 0.103515625, ""1000"": 0.022216796875, ""1001"": 0.1043701171875, ""1010"": 0.021728515625, ""1011"": 0.101806640625, ""1100"": 0.0999755859375, ""1101"": 0.019775390625, ""1110"": 0.0982666015625, ""1111"": 0.02392578125}}"
contextuality-preserving,low,True,R3C3,8192,3,3,0.954833984375,0.9542422745545904,0.05313110351562483,0.954833984375,0.04516601562499998,"{""1"": {""0000"": 0.0084228515625, ""0001"": 0.113525390625, ""0010"": 0.1234130859375, ""0011"": 0.0069580078125, ""0100"": 0.1138916015625, ""0101"": 0.008544921875, ""0110"": 0.009765625, ""0111"": 0.115478515625, ""1000"": 0.116943359375, ""1001"": 0.0076904296875, ""1010"": 0.00830078125, ""1011"": 0.1165771484375, ""1100"": 0.009033203125, ""1101"": 0.116943359375, ""1110"": 0.1168212890625, ""1111"": 0.0076904296875}, ""3"": {""0000"": 0.01611328125, ""0001"": 0.1087646484375, ""0010"": 0.109619140625, ""0011"": 0.012451171875, ""0100"": 0.10791015625, ""0101"": 0.0142822265625, ""0110"": 0.0142822265625, ""0111"": 0.1153564453125, ""1000"": 0.1160888671875, ""1001"": 0.0145263671875, ""1010"": 0.012939453125, ""1011"": 0.1114501953125, ""1100"": 0.012939453125, ""1101"": 0.10986328125, ""1110"": 0.1083984375, ""1111"": 0.0150146484375}, ""5"": {""0000"": 0.0191650390625, ""0001"": 0.1014404296875, ""0010"": 0.1029052734375, ""0011"": 0.0181884765625, ""0100"": 0.1051025390625, ""0101"": 0.0205078125, ""0110"": 0.016845703125, ""0111"": 0.1082763671875, ""1000"": 0.11083984375, ""1001"": 0.0247802734375, ""1010"": 0.021484375, ""1011"": 0.0975341796875, ""1100"": 0.0216064453125, ""1101"": 0.1048583984375, ""1110"": 0.10546875, ""1111"": 0.02099609375}}"
baseline,low,True,R1C1,8192,1,1,0.9751730868941958,0.9738645110146528,0.04403422088022658,0.9751730868941958,0.024826913105804104,"{""1"": {""0000"": 0.11669921875, ""0001"": 0.124267578125, ""0010"": 0.00537109375, ""0011"": 0.0059814453125, ""0100"": 0.1171875, ""0101"": 0.1207275390625, ""0110"": 0.0047607421875, ""0111"": 0.0050048828125, ""1000"": 0.003173828125, ""1001"": 0.00537109375, ""1010"": 0.1214599609375, ""1011"": 0.1195068359375, ""1100"": 0.0050048828125, ""1101"": 0.00537109375, ""1110"": 0.120849609375, ""1111"": 0.1192626953125}, ""3"": {""0000"": 0.1151123046875, ""0001"": 0.1075439453125, ""0010"": 0.008544921875, ""0011"": 0.010009765625, ""0100"": 0.11962890625, ""0101"": 0.125, ""0110"": 0.0089111328125, ""0111"": 0.009033203125, ""1000"": 0.0086669921875, ""1001"": 0.0086669921875, ""1010"": 0.1131591796875, ""1011"": 0.113037109375, ""1100"": 0.0096435546875, ""1101"": 0.0086669921875, ""1110"": 0.1160888671875, ""1111"": 0.1182861328125}, ""5"": {""0000"": 0.114990234375, ""0001"": 0.11328125, ""0010"": 0.0135498046875, ""0011"": 0.012939453125, ""0100"": 0.108642578125, ""0101"": 0.1141357421875, ""0110"": 0.0108642578125, ""0111"": 0.013671875, ""1000"": 0.011474609375, ""1001"": 0.014404296875, ""1010"": 0.112060546875, ""1011"": 0.110595703125, ""1100"": 0.01416015625, ""1101"": 0.013916015625, ""1110"": 0.111572265625, ""1111"": 0.1097412109375}}"
baseline,low,True,R1C2,8192,1,2,0.9815844389270537,0.9810745194337944,0.027320604408158138,0.9815844389270537,0.018415561072946347,"{""1"": {""0000"": 0.114013671875, ""0001"": 0.0079345703125, ""0010"": 0.124755859375, ""0011"": 0.005615234375, ""0100"": 0.1158447265625, ""0101"": 0.006591796875, ""0110"": 0.1197509765625, ""0111"": 0.0054931640625, ""1000"": 0.005615234375, ""1001"": 0.1190185546875, ""1010"": 0.00634765625, ""1011"": 0.1185302734375, ""1100"": 0.0069580078125, ""1101"": 0.1190185546875, ""1110"": 0.0069580078125, ""1111"": 0.1175537109375}, ""3"": {""0000"": 0.109619140625, ""0001"": 0.01416015625, ""0010"": 0.1126708984375, ""0011"": 0.013916015625, ""0100"": 0.1090087890625, ""0101"": 0.0137939453125, ""0110"": 0.111572265625, ""0111"": 0.0137939453125, ""1000"": 0.015869140625, ""1001"": 0.11181640625, ""1010"": 0.011474609375, ""1011"": 0.115478515625, ""1100"": 0.0133056640625, ""1101"": 0.111572265625, ""1110"": 0.014404296875, ""1111"": 0.1075439453125}, ""5"": {""0000"": 0.1033935546875, ""0001"": 0.020263671875, ""0010"": 0.1094970703125, ""0011"": 0.0189208984375, ""0100"": 0.1015625, ""0101"": 0.0189208984375, ""0110"": 0.1063232421875, ""0111"": 0.01904296875, ""1000"": 0.0201416015625, ""1001"": 0.1080322265625, ""1010"": 0.0198974609375, ""1011"": 0.10205078125, ""1100"": 0.0181884765625, ""1101"": 0.1092529296875, ""1110"": 0.0206298828125, ""1111"": 0.1038818359375}}"
baseline,low,True,R1C3,8192,1,3,0.965850830078125,0.9648821926599788,0.046600341796874674,0.965850830078125,0.03414916992187497,"{""1"": {""0000"": 0.007080078125, ""0001"": 0.1148681640625, ""0010"": 0.124755859375, ""0011"": 0.005615234375, ""0100"": 0.006591796875, ""0101"": 0.1158447265625, ""0110"": 0.118408203125, ""0111"": 0.0068359375, ""1000"": 0.1185302734375, ""1001"": 0.006103515625, ""1010"": 0.0068359375, ""1011"": 0.1180419921875, ""1100"": 0.1197509765625, ""1101"": 0.0062255859375, ""1110"": 0.007080078125, ""1111"": 0.117431640625}, ""3"": {""0000"": 0.011962890625, ""0001"": 0.1153564453125, ""0010"": 0.112548828125, ""0011"": 0.0103759765625, ""0100"": 0.0113525390625, ""0101"": 0.1204833984375, ""0110"": 0.112548828125, ""0111"": 0.0133056640625, ""1000"": 0.1055908203125, ""1001"": 0.01025390625, ""1010"": 0.011962890625, ""1011"": 0.1104736328125, ""1100"": 0.1173095703125, ""1101"": 0.0126953125, ""1110"": 0.0103759765625, ""1111"": 0.1134033203125}, ""5"": {""0000"": 0.017578125, ""0001"": 0.111083984375, ""0010"": 0.1007080078125, ""0011"": 0.020263671875, ""0100"": 0.0152587890625, ""0101"": 0.1104736328125, ""0110"": 0.109375, ""0111"": 0.0198974609375, ""1000"": 0.10986328125, ""1001"": 0.015380859375, ""1010"": 0.01708984375, ""1011"": 0.1068115234375, ""1100"": 0.1053466796875, ""1101"": 0.015380859375, ""1110"": 0.0159912109375, ""1111"": 0.1094970703125}}"
baseline,low,True,R2C1,8192,2,1,0.9861564262844947,0.985141218576139,0.030454337551455633,0.9861564262844947,0.013843573715505427,"{""1"": {""0000"": 0.1156005859375, ""0001"": 0.1241455078125, ""0010"": 0.00537109375, ""0011"": 0.0072021484375, ""0100"": 0.005615234375, ""0101"": 0.00634765625, ""0110"": 0.11767578125, ""0111"": 0.1180419921875, ""1000"": 0.1182861328125, ""1001"": 0.1197509765625, ""1010"": 0.0064697265625, ""1011"": 0.0050048828125, ""1100"": 0.0067138671875, ""1101"": 0.00732421875, ""1110"": 0.1187744140625, ""1111"": 0.11767578125}, ""3"": {""0000"": 0.1142578125, ""0001"": 0.1046142578125, ""0010"": 0.0155029296875, ""0011"": 0.014404296875, ""0100"": 0.01220703125, ""0101"": 0.014404296875, ""0110"": 0.1085205078125, ""0111"": 0.1123046875, ""1000"": 0.1099853515625, ""1001"": 0.116455078125, ""1010"": 0.01416015625, ""1011"": 0.013427734375, ""1100"": 0.01318359375, ""1101"": 0.0145263671875, ""1110"": 0.1136474609375, ""1111"": 0.1083984375}, ""5"": {""0000"": 0.099853515625, ""0001"": 0.105224609375, ""0010"": 0.022705078125, ""0011"": 0.0203857421875, ""0100"": 0.0164794921875, ""0101"": 0.01953125, ""0110"": 0.103515625, ""0111"": 0.109375, ""1000"": 0.1094970703125, ""1001"": 0.111572265625, ""1010"": 0.0194091796875, ""1011"": 0.0196533203125, ""1100"": 0.0196533203125, ""1101"": 0.0194091796875, ""1110"": 0.0992431640625, ""1111"": 0.1044921875}}"
